																																																																																																																				
																																																																																																																				
		Pp	D	S	Pp	D	S	Pp	D	S	Pw	R	D	S	Pw	R	Dk	Sk	Ob	D/S						Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob									Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob									S	Pw	Dk	Sk	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob	Dk	Sk	Ob																	
1026.5	837.5	0.129753915	0.536912752	0.33557047	0.129753915	0.536912752	0.33557047	0.129753915	0.536912752	0.33557047	0.155961443	1.201978709	0.805369128	0.536912752	0.370433764	0.930246588	0.805369128	0.536912752	0.14175148	1.5						0.67114094	0.469798658	0.089148392	0.469798658	0.33557047	0.031640955	0.67114094	0.536912752	0.111376163																		1.409395973	0.536912752	0.278440407	0.536912752	0.134228188	0.00696101	1.610738255	0.402684564	0.187947275	1.140939597	0.67114094	0.324319793															0.604026846	0.570177019	0.604026846	0.456141615	0.469798658	0.189054547	0.01141311	0.536912752	0.15220936	0.008841911																													
119.5	187.5	3.445190157	5.704697987	0.67114094	3.445190157	5.704697987	0.67114094	3.445190157	5.704697987	0.67114094	3.731813882	1.083195328	0.402684564	0.33557047	0.110918427	0.953471864	0.402684564	0.33557047	0.025708276	1.2						0.805369128	0.604026846	0.172996923	0.469798658	0.33557047	0.031640955	0.738255034	0.536912752	0.126563821																		1.476510067	0.738255034	0.526426395	0.805369128	0.201342282	0.023493409	0.939597315	0.402684564	0.102516695	1.073825503	0.536912752	0.202502114															0.469798658	0.236318184	0.469798658	0.189054547	0.67114094	0.318904554	0.045093724	0.604026846	0.293986757	0.034332272																													
1037.5	109	0.102908277	0.33557047	0.33557047	0.102908277	0.33557047	0.33557047	0.102908277	0.33557047	0.33557047	0.088396919	0.858987453	1.275167785	0.134228188	0.167289762	0.584207215	1.275167785	0.134228188	0.017402525	9.5						0.536912752	0.536912752	0.081000846	0.469798658	0.33557047	0.031640955	0.67114094	0.536912752	0.111376163																		0.67114094	0.268456376	0.032906594	0.67114094	0.402684564	0.068344464	1.073825503	0.402684564	0.119602811	1.140939597	0.67114094	0.324319793															0.67114094	0.398630692	0.67114094	0.318904554	0.536912752	0.18103689	0.012261057	0.604026846	0.358848701	0.048967289																													
188.5	106.5	3.776286353	6.44295302	0.738255034	3.776286353	6.44295302	0.738255034	3.776286353	6.44295302	0.738255034	4.639363092	1.228551719	0.33557047	0.402684564	0.100265754	1.067114094	0.33557047	0.402684564	0.025629174	0.833333333						0.67114094	0.604026846	0.134553163	0.469798658	0.33557047	0.031640955	0.738255034	0.604026846	0.153775043																		1.677852349	0.738255034	0.612568896	0.67114094	0.134228188	0.008859468	1.006711409	0.402684564	0.111059753	1.610738255	0.604026846	0.403659488															0.536912752	0.226296113	0.536912752	0.18103689	0.536912752	0.18103689	0.012261057	0.67114094	0.318904554	0.045093724																													
586.5	265	0.832214765	1.208053691	0.805369128	0.832214765	1.208053691	0.805369128	0.832214765	1.208053691	0.805369128	0.83347597	1.00151548	0.738255034	0.738255034	0.427841088	1.050796519	0.738255034	0.738255034	0.210570558	1						0.536912752	0.536912752	0.081000846	0.469798658	0.469798658	0.054264238	0.738255034	0.536912752	0.126563821																		0.67114094	0.402684564	0.068344464	0.738255034	0.201342282	0.021357645	0.939597315	0.469798658	0.135660596	1.275167785	0.604026846	0.307550086															0.536912752	0.226296113	0.536912752	0.18103689	0.738255034	0.778289266	0.227682058	0.604026846	0.326417729	0.041420576																													
856	753.5	0.116331096	0.469798658	0.402684564	0.116331096	0.469798658	0.402684564	0.116331096	0.469798658	0.402684564	0.154317373	1.32653588	0.805369128	0.33557047	0.246047475	0.466030599	0.805369128	0.33557047	0.061304351	2.4						0.604026846	0.469798658	0.077520341	0.604026846	0.402684564	0.059801406	0.805369128	0.536912752	0.14175148																		7.046979866	1.140939597	6.812455895	0.738255034	0.402684564	0.076887522	0.738255034	0.469798658	0.100776443	1.140939597	0.604026846	0.269106325															0.738255034	0.972861583	0.738255034	0.778289266	0.33557047	0.124769155	0.003592552	0.469798658	0.239502725	0.017559638																													
1195	292.5	0.612975391	1.073825503	0.738255034	0.612975391	1.073825503	0.738255034	0.612975391	1.073825503	0.738255034	0.675577677	1.102128546	0.805369128	0.33557047	0.246047475	0.796979866	0.805369128	0.33557047	0.061304351	2.4						0.536912752	0.469798658	0.06589229	0.67114094	0.469798658	0.089148392	0.872483221	0.604026846	0.192218804																		0.604026846	0.268456376	0.029109679	0.738255034	0.201342282	0.021357645	1.275167785	0.469798658	0.193800852	1.812080537	0.402684564	0.213576449															0.33557047	0.155961443	0.33557047	0.124769155	0.536912752	0.18103689	0.012261057	0.402684564	0.123453898	0.004325413																													
324.5	616.5	0.344519016	0.805369128	0.67114094	0.344519016	0.805369128	0.67114094	0.344519016	0.805369128	0.67114094	0.443673708	1.287806154	1.208053691	0.805369128	0.83347597	1.19411461	1.208053691	0.805369128	0.478411245	1.5						0.604026846	0.469798658	0.077520341	0.604026846	0.402684564	0.059801406	0.738255034	0.536912752	0.126563821																		0.67114094	0.402684564	0.068344464	0.67114094	0.067114094	0.002293969	0.872483221	0.536912752	0.156939139	0.939597315	0.604026846	0.211440684															0.536912752	0.226296113	0.536912752	0.18103689	0.33557047	0.124769155	0.003592552	0.67114094	0.318904554	0.045093724																													
464	36.5	0.129753915	0.469798658	0.469798658	0.129753915	0.469798658	0.469798658	0.129753915	0.469798658	0.469798658	0.173257961	1.335281185	0.872483221	0.536912752	0.406468177	1.056344623	0.872483221	0.536912752	0.156939139	1.625						1.006711409	0.738255034	0.325427226	0.469798658	0.469798658	0.054264238	0.67114094	0.604026846	0.134553163																		0.805369128	0.134228188	0.010757925	0.939597315	0.134228188	0.012656382	0.738255034	0.469798658	0.100776443	1.208053691	0.604026846	0.288328206															0.33557047	0.155961443	0.33557047	0.124769155	0.536912752	0.411657133	0.053170195	0.33557047	0.124769155	0.003592552																													
88	954	0.089485459	0.469798658	0.402684564	0.089485459	0.469798658	0.402684564	0.089485459	0.469798658	0.402684564	0.154317373	1.724496644	0.67114094	0.469798658	0.267848295	1.108594333	0.67114094	0.469798658	0.089148392	1.428571429						0.738255034	0.67114094	0.181935493	0.536912752	0.469798658	0.06589229	0.738255034	0.536912752	0.126563821																		0.805369128	0.067114094	0.002768584	0.604026846	0.134228188	0.007910239	0.872483221	0.469798658	0.124032545	1.073825503	0.604026846	0.249884445															0.536912752	0.514571416	0.536912752	0.411657133	0.604026846	0.229124814	0.021745101	0.738255034	0.461186433	0.097594805																													
6	753	0.161073826	1.006711409	0.268456376	0.161073826	1.006711409	0.268456376	0.161073826	1.006711409	0.268456376	0.254763299	1.581655481	0.738255034	0.402684564	0.262420612	0.99408486	0.738255034	0.402684564	0.076887522	1.833333333						0.67114094	0.469798658	0.089148392	0.536912752	0.536912752	0.081000846																					0.805369128	0.469798658	0.112404494	0.872483221	0.268456376	0.044297338	0.872483221	0.536912752	0.156939139	1.208053691	0.604026846	0.288328206															0.738255034	3.103396243	0.738255034	2.482716995	0.604026846	0.261555786	0.027755929	0.402684564	0.166695194	0.007571725																													
1078	388.5	0.617449664	1.006711409	0.939597315	0.617449664	1.006711409	0.939597315	0.617449664	1.006711409	0.939597315	0.756092068	1.224540414	1.677852349	0.738255034	1.121503536	1.018926993	1.677852349	0.738255034	0.612568896	2.272727273						0.67114094	0.536912752	0.111376163	0.33557047	0.33557047	0.019775597																					0.536912752	0.268456376	0.025312764	0.872483221	0.268456376	0.044297338	0.872483221	0.536912752	0.156939139	1.409395973	0.469798658	0.217056954															0.604026846	0.286406018	0.604026846	0.229124814	0.469798658	1.071897662	0.101467428	0.469798658	0.138606369	0.006388346																													
979.5	336.5	1.682326622	2.483221477	0.939597315	1.682326622	2.483221477	0.939597315	1.682326622	2.483221477	0.939597315	2.143416963	1.274078966	0.805369128	0.33557047	0.246047475	0.678908775	0.805369128	0.33557047	0.061304351	2.4						0.872483221	0.604026846	0.192218804	0.469798658	0.402684564	0.04271529																					0.67114094	0.402684564	0.068344464	0.469798658	0.268456376	0.02151585	0.872483221	0.536912752	0.156939139	1.342281879	0.67114094	0.395511942															0.604026846	0.326944732	0.604026846	0.261555786	0.536912752	0.238691951	0.020454681	0.402684564	0.145074546	0.005854039																													
49	277.5	2.77852349	4.362416107	0.738255034	2.77852349	4.362416107	0.738255034	2.77852349	4.362416107	0.738255034	3.103396243	1.116922803	1.073825503	0.469798658	0.457028963	0.785738255	1.073825503	0.469798658	0.158916698	2.285714286						0.536912752	0.402684564	0.051258348	0.402684564	0.268456376	0.017718935																					1.342281879	0.604026846	0.326771967	0.536912752	0.33557047	0.037573634	0.939597315	0.469798658	0.135660596																		0.469798658	1.339872078	0.469798658	1.071897662	0.536912752	0.15220936	0.008841911	0.469798658	0.239502725	0.017559638																													
1090.5	558	0.214765101	0.604026846	0.469798658	0.214765101	0.604026846	0.469798658	0.214765101	0.604026846	0.469798658	0.236318184	1.100356544	0.67114094	0.67114094	0.353587676	0.887942086	0.67114094	0.67114094	0.158204777	1						0.738255034	0.536912752	0.126563821	0.469798658	0.33557047	0.031640955																					1.006711409	0.536912752	0.187314456	0.536912752	0.067114094	0.001819355	0.939597315	0.536912752	0.172126797																		0.536912752	0.298364939	0.536912752	0.238691951	0.604026846	0.293986757	0.034332272	0.536912752	0.18103689	0.012261057																													
1100	570	0.447427293	1.006711409	0.67114094	0.447427293	1.006711409	0.67114094	0.447427293	1.006711409	0.67114094	0.578802757	1.293624161	0.939597315	0.604026846	0.48909959	0.881562568	0.939597315	0.604026846	0.211440684	1.555555556						0.738255034	0.604026846	0.153775043	0.536912752	0.402684564	0.051258348																					1.073825503	0.604026846	0.249884445	1.140939597	0.201342282	0.034172232	0.939597315	0.536912752	0.172126797																		0.536912752	0.1902617	0.536912752	0.15220936	0.604026846	0.358848701	0.048967289	0.469798658	0.163830458	0.008747909																													
313.5	610	0.398210291	0.805369128	0.536912752	0.398210291	0.805369128	0.536912752	0.398210291	0.805369128	0.536912752	0.370433764	0.930246588	1.006711409	0.939597315	0.756092068	1.076347625	1.006711409	0.939597315	0.480626112	1.071428571						0.738255034	0.604026846	0.153775043	0.402684564	0.33557047	0.025708276																					0.536912752	0.33557047	0.037573634	0.939597315	0.201342282	0.027764938	1.006711409	0.536912752	0.187314456																		0.604026846	0.367483447	0.604026846	0.293986757	0.67114094	0.318904554	0.045093724	0.469798658	0.239502725	0.017559638																													
438	818.5	0.116331096	0.402684564	0.33557047	0.116331096	0.402684564	0.33557047	0.116331096	0.402684564	0.33557047	0.110918427	0.953471864	1.140939597	0.67114094	0.668888789	1.12403492	1.140939597	0.67114094	0.324319793	1.7						0.872483221	0.738255034	0.267998892	0.469798658	0.469798658	0.054264238																					0.67114094	0.201342282	0.01922188	0.738255034	0.33557047	0.055371672	0.738255034	0.469798658	0.100776443																		0.604026846	0.448560876	0.604026846	0.358848701	0.604026846	0.326417729	0.041420576	0.738255034	0.461186433	0.097594805																													
315.5	5.5	0.286353468	1.275167785	0.134228188	0.286353468	1.275167785	0.134228188	0.286353468	1.275167785	0.134228188	0.167289762	0.584207215	0.939597315	0.536912752	0.44250259	1.05212052	0.939597315	0.536912752	0.172126797	1.75						0.738255034	0.604026846	0.153775043	0.469798658	0.469798658	0.054264238																					0.738255034	0.402684564	0.076887522	0.536912752	0.134228188	0.00696101	0.738255034	0.469798658	0.100776443																		0.67114094	0.398630692	0.67114094	0.318904554	0.805369128	1.142435025	0.434979855	0.469798658	0.189054547	0.01141311																													
1255.5	798	0.093959732	0.33557047	0.402684564	0.093959732	0.33557047	0.402684564	0.093959732	0.33557047	0.402684564	0.100265754	1.067114094	0.805369128	0.469798658	0.330908518	0.891060888	0.805369128	0.469798658	0.112404494	1.714285714						0.604026846	0.402684564	0.059801406	0.402684564	0.33557047	0.025708276																					0.872483221	0.536912752	0.156939139	0.402684564	0.067114094	0.001344741	0.939597315	0.469798658	0.135660596																		0.604026846	0.408022161	0.604026846	0.326417729	0.805369128	1.228917616	0.469152555	0.536912752	0.209864421	0.016144517																													
		0	0	0	0.407158837	0.738255034	0.738255034	0.407158837	0.738255034	0.738255034	0.427841088	1.050796519	0.67114094	0.469798658	0.267848295	1.069001678	0.67114094	0.469798658	0.089148392	1.428571429						0.872483221	0.604026846	0.192218804	0.469798658	0.469798658	0.054264238																					1.342281879	0.67114094	0.395511942	0.805369128	0.33557047	0.061304351	0.738255034	0.469798658	0.100776443																		0.805369128	1.428043782	0.805369128	1.142435025	0.469798658	0.239502725	0.017559638	0.469798658	0.189054547	0.01141311																													
		0	0	0	0.527964206	0.805369128	0.33557047	0.527964206	0.805369128	0.33557047	0.246047475	0.466030599	0.805369128	0.469798658	0.330908518	1.137816211	0.805369128	0.469798658	0.112404494	1.714285714						0.604026846	0.469798658	0.077520341	0.536912752	0.469798658	0.06589229																					0.738255034	0.134228188	0.009808696	0.738255034	0.201342282	0.021357645	1.208053691	0.402684564	0.136688927																		0.805369128	1.53614702	0.805369128	1.228917616	0.402684564	0.123453898	0.004325413	0.604026846	0.229124814	0.021745101																													
		0	0	0	0.308724832	0.805369128	0.33557047	0.308724832	0.805369128	0.33557047	0.246047475	0.796979866	1.006711409	0.805369128	0.671321112	1.034760472	1.006711409	0.805369128	0.37589455	1.25						0.469798658	0.33557047	0.031640955	0.536912752	0.469798658	0.06589229																					1.006711409	0.536912752	0.187314456	0.872483221	0.134228188	0.011707153																					0.469798658	0.299378406	0.469798658	0.239502725	0.67114094	0.318904554	0.045093724	0.402684564	0.123453898	0.004325413																													
udzia³ punktów	pole obrazu(mm?)	0	0	0	0.697986577	1.208053691	0.805369128	0.697986577	1.208053691	0.805369128	0.83347597	1.19411461	1.409395973	0.872483221	1.06601054	0.968509576	1.409395973	0.872483221	0.668415182	1.615384615						0.67114094	0.604026846	0.134553163	0.469798658	0.402684564	0.04271529																					0.536912752	0.268456376	0.025312764	0.604026846	0.201342282	0.017086116																					0.402684564	0.154317373	0.402684564	0.123453898	0.33557047	0.124769155	0.003592552	0.67114094	0.354938967	0.054672258																													
38	100	0	0	0	0.384787472	0.872483221	0.536912752	0.384787472	0.872483221	0.536912752	0.406468177	1.056344623	1.543624161	1.073825503	1.409666231	1.036382904	1.543624161	1.073825503	1.073261206	1.4375						0.469798658	0.469798658	0.054264238	0.469798658	0.33557047	0.031640955																					1.879194631	0.536912752	0.384754017	1.006711409	0.33557047	0.079102388																					0.67114094	0.398630692	0.67114094	0.318904554	0.738255034	0.461186433	0.097594805	0.469798658	0.189054547	0.01141311																													
x(pix.):	y(pix.):	#ARG!	#ARG!	#ARG!	0.241610738	0.67114094	0.469798658	0.241610738	0.67114094	0.469798658	0.267848295	1.108594333	1.409395973	0.536912752	0.69474348	0.882245272	1.409395973	0.536912752	0.278440407	2.625						0.469798658	0.402684564	0.04271529	0.469798658	0.33557047	0.031640955																					1.208053691	0.536912752	0.232877432	0.738255034	0.134228188	0.009808696																					0.33557047	0.155961443	0.33557047	0.124769155	0.402684564	0.166695194	0.007571725	0.536912752	0.267519481	0.025153938																													
828.5	318	0.407158837	0.738255034	0.738255034	0.263982103	0.738255034	0.402684564	0.263982103	0.738255034	0.402684564	0.262420612	0.99408486	1.476510067	0.738255034	0.972861583	1.055507591	1.476510067	0.738255034	0.526426395	2						0.738255034	0.604026846	0.153775043	0.469798658	0.469798658	0.054264238																					0.67114094	0.402684564	0.068344464	0.604026846	0.268456376	0.029109679																					0.738255034	0.576483041	0.738255034	0.461186433	0.469798658	0.138606369	0.006388346	0.469798658	0.189054547	0.01141311																													
611	241.5	0.527964206	0.805369128	0.33557047	1.100671141	1.677852349	0.738255034	1.100671141	1.677852349	0.738255034	1.121503536	1.018926993	0.67114094	0.268456376	0.164677267	0.736107383	0.67114094	0.268456376	0.032906594	2.5						0.604026846	0.536912752	0.096188504	0.469798658	0.33557047	0.031640955																					0.805369128	0.33557047	0.061304351	0.872483221	0.268456376	0.044297338																					0.402684564	0.208368992	0.402684564	0.166695194	0.402684564	0.145074546	0.005854039	0.469798658	0.239502725	0.017559638																													
160.5	669	0.308724832	0.805369128	0.33557047	0.362416107	0.805369128	0.33557047	0.362416107	0.805369128	0.33557047	0.246047475	0.678908775	0.402684564	0.469798658	0.14172785	0.989880453	0.402684564	0.469798658	0.042636187	0.857142857						0.738255034	0.536912752	0.126563821	0.469798658	0.469798658	0.054264238																					1.208053691	0.536912752	0.232877432	0.536912752	0.268456376	0.025312764																					0.469798658	0.173257961	0.469798658	0.138606369	0.469798658	0.239502725	0.017559638	0.604026846	0.456141615	0.073822359																													
612	543.5	0.697986577	1.208053691	0.805369128	0.272930649	0.738255034	0.536912752	0.272930649	0.738255034	0.536912752	0.334399351	1.225217296	1.677852349	0.738255034	1.121503536	0.928355705	1.677852349	0.738255034	0.612568896	2.272727273						0.469798658	0.402684564	0.04271529	0.469798658	0.469798658	0.054264238																					1.543624161	0.67114094	0.466704092	0.604026846	0.268456376	0.029109679																					0.402684564	0.181343183	0.402684564	0.145074546	0.536912752	0.18103689	0.012261057	0.604026846	0.423710644	0.065221733																													
436.5	108	0.384787472	0.872483221	0.536912752	0.581655481	1.073825503	0.469798658	0.581655481	1.073825503	0.469798658	0.457028963	0.785738255	0.67114094	0.402684564	0.235394802	1.195698597	0.67114094	0.402684564	0.068344464	1.666666667						0.805369128	0.536912752	0.14175148	0.604026846	0.536912752	0.096188504																					0.738255034	0.402684564	0.076887522	0.536912752	0.33557047	0.037573634																					0.469798658	0.299378406	0.469798658	0.239502725	0.738255034	0.61973785	0.160299642	0.67114094	0.463042205	0.086981699																													
296.5	576	0.241610738	0.67114094	0.469798658	0.398210291	0.67114094	0.67114094	0.398210291	0.67114094	0.67114094	0.353587676	0.887942086	7.046979866	1.140939597	7.76030359	1.180686081	7.046979866	1.140939597	6.812455895	6.176470588						0.469798658	0.469798658	0.054264238	0.469798658	0.402684564	0.04271529																					0.604026846	0.268456376	0.029109679	0.536912752	0.067114094	0.001819355																					0.536912752	0.226296113	0.536912752	0.18103689	0.469798658	0.163830458	0.008747909	0.536912752	0.382829602	0.047089653																													
69.5	588.5	0.263982103	0.738255034	0.402684564	0.554809843	0.939597315	0.604026846	0.554809843	0.939597315	0.604026846	0.48909959	0.881562568	0.604026846	0.268456376	0.14666006	0.762291244	0.604026846	0.268456376	0.029109679	2.25						0.805369128	0.67114094	0.20566621	0.536912752	0.469798658	0.06589229																					0.738255034	0.469798658	0.100776443	0.469798658	0.134228188	0.006011782																					0.738255034	0.774672312	0.738255034	0.61973785	0.469798658	0.239502725	0.017559638	0.604026846	0.293986757	0.034332272																													
198.5	285	1.100671141	1.677852349	0.738255034	0.389261745	0.872483221	0.67114094	0.389261745	0.872483221	0.67114094	0.488716724	1.255496413	0.67114094	0.402684564	0.235394802	1.195698597	0.67114094	0.402684564	0.068344464	1.666666667						1.006711409	0.67114094	0.276858359	0.469798658	0.402684564	0.04271529																					0.805369128	0.469798658	0.112404494	0.604026846	0.134228188	0.007910239																					0.469798658	0.204788073	0.469798658	0.163830458	0.738255034	0.461186433	0.097594805	0.604026846	0.293986757	0.034332272																													
50.5	552	0.362416107	0.805369128	0.33557047	0.70246085	1.006711409	0.939597315	0.70246085	1.006711409	0.939597315	0.756092068	1.076347625	0.805369128	0.134228188	0.104229539	0.314801379	0.805369128	0.134228188	0.010757925	6						0.469798658	0.33557047	0.031640955	0.33557047	0.33557047	0.019775597																					0.805369128	0.33557047	0.061304351	0.604026846	0.134228188	0.007910239																					0.469798658	0.299378406	0.469798658	0.239502725	0.469798658	0.189054547	0.01141311	0.536912752	0.440484663	0.059414161																													
761.5	458	0.272930649	0.738255034	0.536912752	0.5950783	1.140939597	0.67114094	0.5950783	1.140939597	0.67114094	0.668888789	1.12403492	0.805369128	0.067114094	0.053083194	0.160325594	0.805369128	0.067114094	0.002768584	12						0.805369128	0.604026846	0.172996923	0.469798658	0.536912752	0.065813187																					0.604026846	0.33557047	0.043506314	0.805369128	0.33557047	0.061304351																					0.738255034	0.576483041	0.738255034	0.461186433	0.536912752	0.209864421	0.016144517	0.604026846	0.456141615	0.073822359																													
525.5	693	0.581655481	1.073825503	0.469798658	0.420581655	0.939597315	0.536912752	0.420581655	0.939597315	0.536912752	0.44250259	1.05212052	0.738255034	0.738255034	0.427841088	1.039374818	0.738255034	0.738255034	0.210570558	1						0.67114094	0.604026846	0.134553163	0.536912752	0.469798658	0.06589229																					0.67114094	0.402684564	0.068344464	0.805369128	0.268456376	0.040500423																					0.469798658	0.236318184	0.469798658	0.189054547	0.469798658	0.189054547	0.01141311	0.469798658	0.163830458	0.008747909																													
17	37.5	0.398210291	0.67114094	0.67114094	0.371364653	0.805369128	0.469798658	0.371364653	0.805369128	0.469798658	0.330908518	0.891060888	0.939597315	0.67114094	0.533759741	1.065136625	0.939597315	0.67114094	0.253127643	1.4						0.469798658	0.33557047	0.031640955	0.469798658	0.469798658	0.054264238																					0.536912752	0.134228188	0.00696101	1.006711409	0.33557047	0.079102388																					0.536912752	0.262330526	0.536912752	0.209864421	0.604026846	0.229124814	0.021745101																																
